1,0.403138,-0.0099755,0.609062,0.023019,-0.012868,0.144328,-0.0181981,0.381379,-0.276228,6.88133e-05,0.507879,-3.7339,-0.00153716,0.0150473,2.71798e-05
2,0.403338,-0.00996931,0.608084,0.0402832,0.0115095,-0.0695348,0.0162769,0.374058,-0.299302,0.000131795,0.508323,-3.73554,-0.00143706,0.0137246,0.000136791
3,0.403424,-0.0099626,0.60766,0.0181981,0.0293435,0.175307,0.012868,0.127776,-0.264781,-0.00010263,0.508585,-3.73624,-0.0013567,0.00976178,0.000109401
4,0.403696,-0.00992273,0.60631,0.0172642,-0.00575474,-0.0237274,-0.00575474,0.0368483,-0.276467,-6.69621e-05,0.509088,-3.73846,-0.00114271,-0.00238768,0.000136823
5,0.403932,-0.00987684,0.605118,0.00575474,0.352217,-3.63147,-0.00575474,0.020749,-0.264968,-9.66002e-05,0.509639,-3.74039,-0.000908546,-0.0275595,0.00029928
6,0.403931,-0.00985232,0.605119,0.025736,0.443451,-3.63147,-0.0115095,0.0293435,-0.271023,-0.0001587,0.509676,-3.74039,-0.000888615,-0.034511,0.000217083
7,0.404108,-0.00980726,0.604205,-0.0181981,0.500795,-3.66052,0.020749,-0.012868,-0.264718,-9.13277e-05,0.510651,-3.74185,-0.000550986,-0.0227315,0.000271897
8,0.404278,-0.0097802,0.603295,-0.0181981,0.530561,-3.71388,0.00813844,-0.0368483,-0.282217,-0.000149736,0.512211,-3.74329,-0.000506721,-0.019072,0.000189716
9,0.404373,-0.00976881,0.602782,-0.00575474,0.508506,-3.75987,-0.0244153,-0.0287737,-0.282041,-0.000117308,0.51299,-3.74409,-0.000383821,-0.00927452,0.000189724
10,0.40451,-0.00975179,0.602039,-0.0162769,0.541435,-3.87871,-0.0181981,-0.020749,-0.264968,-0.000291348,0.513963,-3.74525,-0.000252793,-0.0106271,0.000136896
11,0.404677,-0.009749,0.601141,-0.00575474,0.517959,-3.71935,0,-0.0287737,-0.270534,-0.000510789,0.514759,-3.85286,-0.000305191,-0.00275618,0.000136911
12,0.404779,-0.00975567,0.600594,-0.012868,0.540976,-3.80556,-0.0172642,-0.0181981,-0.276288,-0.000900149,0.5151,-3.74747,-0.000383126,-0.000200876,0.000191718
13,0.40502,-0.00976567,0.599307,0.0181981,0.587012,-3.95351,-0.00813844,-0.012868,-0.277185,-0.00250529,0.515394,-3.74943,-0.000393502,0.0092264,0.000271841
14,0.405235,-0.00978659,0.598165,0.0237274,0.512301,-4.00036,-0.023019,-0.0181981,-0.276767,-0.00293747,0.515382,-3.75114,-0.000499152,0.0166311,0.000136962
15,0.405344,-0.00978716,0.597584,0.0115095,0.477678,-3.81138,-0.0115095,0.0287737,-0.247721,-0.000792688,0.515323,-3.752,-0.000437073,0.0179553,0.000189718
16,0.405571,-0.00980805,0.596363,0,0.477782,-3.7221,0.012868,0.0363962,-0.264718,0.00115446,0.515058,-3.75379,-0.000592603,0.0243192,0.000271887
17,0.405863,-0.00980757,0.594746,0.0287737,0.552725,-3.68502,-0.025736,0.012868,-0.247454,0.00197683,0.515305,-3.75611,-0.000618094,0.0191288,-2.73761e-05
18,0.405994,-0.00980081,0.594012,-0.0287737,0.517959,-3.7521,-0.0237274,0.0181981,-0.247521,0.00252117,0.515243,-3.75715,-0.000622481,0.0088848,-0.000107604
19,0.40618,-0.00978747,0.592946,-0.00813844,0.483433,-3.88769,-0.023019,0.0488306,-0.264781,0.00262648,0.515568,-3.75865,-0.000649086,0.000711923,2.74502e-05
20,0.406438,-0.00977771,0.591433,-0.0162769,0.517959,-3.78535,0.0181981,0.020749,-0.264781,0.00180962,0.516218,-3.76073,-0.000588491,0.000331055,0.000191867
21,0.40652,-0.00978079,0.590937,0.0244153,0.535222,-3.65172,0.020749,0.0181981,-0.259027,0.000900237,0.516553,-3.7614,-0.000556232,-0.00097874,0.000354311
22,0.406687,-0.00977567,0.589929,-0.012868,0.500663,-3.58624,-0.0181981,0.012868,-0.276228,0.000159123,0.517059,-3.76275,-0.000405409,-0.00128817,0.000137093
23,0.406844,-0.00977483,0.588964,0.0162769,0.494941,-3.78926,-0.00575474,0.0181981,-0.264781,0.000530968,0.517604,-3.76403,-0.000354278,0.00162356,2.75127e-05
24,0.406938,-0.00977833,0.588378,0.0181981,0.529718,-3.72909,0.0162769,0.012868,-0.247521,-0.000675197,0.518125,-3.7648,-0.00042605,0.00349167,5.49206e-05
25,0.407136,-0.00978683,0.587152,-0.0293435,0.50645,-3.75774,-0.0115095,-0.025736,-0.254253,-0.000747379,0.518307,-3.76639,-0.000516815,0.00708937,0.000137136
26,0.407308,-0.00979516,0.586079,-0.0287737,0.494941,-3.62014,0.0162769,-0.020749,-0.293492,-0.000690116,0.518311,-3.78019,-0.000635745,0.00825813,0.000326987
27,0.407385,-0.00979893,0.585598,-0.012868,0.546973,-3.92753,0.00575474,0.0181981,-0.287737,-0.000645851,0.518187,-3.76837,-0.0006143,0.00867699,0.000354393
28,0.407561,-0.00980808,0.584495,-0.020749,0.495443,-3.7819,0.012868,0.0237274,-0.253209,-0.000417998,0.517872,-3.76974,-0.000638379,0.00954952,0.000190017
29,0.407739,-0.00980726,0.583356,0.0162769,0.500795,-3.74302,-0.00813844,0.025736,-0.253209,-0.000296907,0.517525,-3.77114,-0.000652699,0.00914868,0.000272228
30,0.407846,-0.00979689,0.582671,0.025736,0.50645,-3.84432,-0.0237274,0.012868,-0.247521,0.000286628,0.51727,-3.77197,-0.000570083,0.0091193,0.00027224
31,0.408,-0.00979417,0.581654,-0.0181981,0.506548,-3.90015,0.023019,0.0287737,-0.270718,0.000257036,0.517467,-3.77319,-0.000506182,0.00880467,0.000436884
32,0.408192,-0.00979422,0.580372,-0.0287737,0.506548,-3.80636,-0.0115095,0.012868,-0.248522,0.000244076,0.517602,-3.7747,-0.000494096,0.00889964,0.000381866
33,0.408262,-0.00980094,0.579904,0.0237274,0.512204,-3.70819,0,-0.012868,-0.264781,-0.000224662,0.517561,-3.77524,-0.000484476,0.00883973,0.000192133
34,0.408423,-0.0097915,0.578804,0.020749,0.478198,-3.8073,-0.012868,0.0115095,-0.247721,-7.14485e-05,0.517701,-3.7765,-0.00050683,0.00765588,-7.99744e-05
35,0.408568,-0.00977543,0.577801,0.012868,0.541221,-3.8575,-0.00575474,-0.0115095,-0.247721,6.55923e-05,0.517829,-3.77763,-0.000506102,0.00595279,-2.71506e-05
36,0.408641,-0.00977094,0.5773,-0.012868,0.495744,-3.71431,0.023019,-0.012868,-0.249851,0.000327935,0.517707,-3.77819,-0.000594402,0.00573038,-2.7112e-05
37,0.408825,-0.00976692,0.576001,0.012868,0.512463,-3.78456,-0.0181981,-0.012868,-0.247721,0.000314683,0.517865,-3.77962,-0.000557681,0.00543248,0.000272195
38,0.408978,-0.00977091,0.574906,0.0345285,0.495209,-3.75944,0.0172642,0.00813844,-0.270473,0.00049064,0.5179,-3.7808,-0.000563641,0.00591695,0.000489585
39,0.409127,-0.00979202,0.573818,0.0293435,0.512463,-3.84481,-0.0162769,0,-0.270718,-0.000174316,0.518077,-3.78195,-0.000599689,0.00655504,0.000272919
40,0.409307,-0.00980706,0.572466,-0.00575474,0.529937,-3.83277,-0.0244153,0.012868,-0.264968,-0.000224496,0.518401,-3.78335,-0.0007073,0.00742084,0.000300398
41,0.409375,-0.0098065,0.571938,-0.0287737,0.471924,-3.80476,0.023019,0.012868,-0.253274,-6.90626e-17,0.518708,-3.78389,-0.000729362,0.00755658,0.000192524
42,0.409507,-0.0098131,0.570916,0.0172642,0.477782,-3.71393,0.0172642,0.0181981,-0.241768,5.07357e-05,0.519078,-3.79798,-0.000765186,0.00788104,0.000272822
43,0.409657,-0.00980764,0.569718,-0.0172642,0.529561,-3.68784,0.0244153,0.00813844,-0.253274,0.000448463,0.519432,-3.78609,-0.00084415,0.0074237,0.000517886
44,0.409772,-0.00980428,0.568788,-0.012868,0.535222,-3.94903,-0.0293435,0.0162769,-0.253274,0.000434712,0.519793,-3.78699,-0.000779185,0.00695973,0.000464968
45,0.409902,-0.00979293,0.567718,-0.012868,0.523713,-3.88871,0.0172642,0.0181981,-0.259027,0.000481602,0.519964,-3.78801,-0.000572533,0.00563695,0.000380886
46,0.410023,-0.00978179,0.566699,0.00813844,0.501489,-3.89273,0,0.0287737,-0.276228,0.000190314,0.520207,-3.78895,-0.000408906,0.00483346,5.52744e-05
47,0.410077,-0.00977725,0.56624,0.0293435,0.512172,-3.74206,0.0162769,0.0287737,-0.236015,0.0002829,0.520416,-3.78937,-0.000478087,0.00451075,2.78348e-05
48,0.41024,-0.00976862,0.564847,-0.0172642,0.500696,-3.89906,-0.00575474,0.012868,-0.231338,0.00026743,0.520437,-3.79063,-0.000529469,0.0040598,0.000110188
49,0.410372,-0.00976892,0.563706,-0.00575474,0.546822,-3.7673,0.025736,-0.0115095,-0.253209,0.000311191,0.520334,-3.79163,-0.000523821,0.00403374,0.000353473
50,0.41042,-0.00977021,0.563282,0.012868,0.483707,-3.71935,0.0237274,-0.023019,-0.259027,0.000345242,0.520481,-3.792,-0.000512855,0.00416911,0.000463074
51,0.410533,-0.00977336,0.562288,0,0.46617,-3.66622,-0.00575474,-0.012868,-0.265281,0.000504765,0.520255,-3.79284,-0.000271223,0.00470746,0.000353306
52,0.410667,-0.00978437,0.56105,-0.0162769,0.546973,-3.8446,0.0335556,-0.00575474,-0.259027,0.000121772,0.520418,-3.79388,-8.94083e-05,0.0051745,0.00032801
53,0.410729,-0.00978755,0.560472,0.00575474,0.512301,-3.84469,0.0181981,0.012868,-0.271023,0.000287392,0.520366,-3.79435,-4.95448e-05,0.00526563,0.000272953
54,0.410836,-0.00979228,0.55946,0.025736,0.541221,-3.77864,-0.0172642,0.00575474,-0.247454,0.000311619,0.520386,-3.79516,-0.000242996,0.00537988,0.000247481
55,0.410949,-0.00980013,0.558371,-0.0287737,0.494908,-3.75649,0.0115095,0.012868,-0.241973,-8.33318e-17,0.520589,-3.79601,-0.000463261,0.00590978,0.000272979
