1,-0.00336787,0.000144114,0.000487891,0,0,0
2,-0.00426809,0.000102211,0.000499609,0,0,0
3,-0.00504877,1.53518e-05,0.000499609,0,0,0
4,-0.00529701,-0.000178763,0.000495348,0,0,0
5,-0.00583496,-0.000423811,0.00056246,0,0,0
6,-0.00625744,-0.000286959,0.0006839,0,0,0
7,-0.00624974,-0.000368685,0.000658333,0,0,0
8,-0.00624831,-0.000271966,0.000654605,0,0,0
9,-0.00635198,-0.000429826,0.000721184,0,0,0
10,-0.0063926,-0.000213021,0.000721184,0,0,0
11,-0.00638759,-0.000424635,0.000736098,0,0,0
12,-0.00631703,-0.000268883,0.000776578,0,0,0
13,-0.00611843,-0.000478525,0.000773382,0,0,0
14,-0.00572727,-0.000166907,0.000769121,0,0,0
15,-0.00537862,-0.000420998,0.000787763,0,0,0
16,-0.00484576,-0.000184908,0.000798948,0,0,0
17,-0.00414786,-0.000426098,0.000802677,0,0,0
18,-0.00345716,-0.000188607,0.000787763,0,0,0
19,-0.00270831,-0.000421283,0.000802677,0,0,0
20,-0.00179759,-0.000189862,0.000806405,0,0,0
21,-0.000975748,-0.000453623,0.00079522,0,0,0
22,-0.000225432,-0.00029633,0.000817058,0,0,0
23,0.000590879,-0.000452873,0.000813862,0,0,0
24,0.00157434,-0.000249121,0.000817058,0,0,0
25,0.00247566,-0.000432035,0.000828776,0,0,0
26,0.00351071,-0.000120193,0.000824515,0,0,0
27,0.00446492,-0.000427581,0.000821319,0,0,0
28,0.00560616,-0.00019612,0.000831972,0,0,0
29,0.00640853,-0.000393393,0.000828776,0,0,0
30,0.00733193,-0.000230914,0.000836233,0,0,0
31,0.00842271,-0.000410702,0.000843689,0,0,0
32,0.00930313,-0.000226128,0.000836233,0,0,0
33,0.010191,-0.000393805,0.000843689,0,0,0
34,0.0109442,-0.000226254,0.000843689,0,0,0
35,0.0116821,-0.000390912,0.000850614,0,0,0
36,0.0124305,-0.000214781,0.000846885,0,0,0
37,0.0130451,-0.000392255,0.000861799,0,0,0
38,0.013647,-0.000222471,0.000854342,0,0,0
39,0.0142611,-0.000366937,0.000861799,0,0,0
40,0.0146681,-0.000221955,0.000854342,0,0,0
41,0.0150693,-0.000388158,0.000876713,0,0,0
42,0.015499,-0.000214748,0.000869256,0,0,0
43,0.0158239,-0.000363033,0.000872984,0,0,0
44,0.0161259,-0.000217034,0.000872984,0,0,0
45,0.0164251,-0.000365774,0.000880441,0,0,0
46,0.0167583,-0.000222035,0.000891626,0,0,0
47,0.0170467,-0.000369404,0.000891626,0,0,0
48,0.0172055,-0.000220162,0.000899083,0,0,0
49,0.0173852,-0.000383156,0.000909736,0,0,0
50,0.0175479,-0.00023787,0.00090654,0,0,0
51,0.0176659,-0.000363312,0.000909736,0,0,0
52,0.0177253,-0.000255074,0.00090654,0,0,0
53,0.0178319,-0.000377086,0.000909736,0,0,0
54,0.0179337,-0.000250273,0.000917193,0,0,0
55,0.0179798,-0.000384735,0.000935835,0,0,0
56,0.0180134,-0.000290713,0.00094702,0,0,0
57,0.0180636,-0.000372743,0.000939563,0,0,0
58,0.018166,-0.000283812,0.000954477,0,0,0
59,0.0182414,-0.000376771,0.000954477,0,0,0
60,0.0182833,-0.00028848,0.000961934,0,0,0
61,0.0183191,-0.000361615,0.000961934,0,0,0
62,0.0183301,-0.000255328,0.000954477,0,0,0
63,0.0183339,-0.000378554,0.000972586,0,0,0
64,0.0183408,-0.000229874,0.000980043,0,0,0
65,0.0183485,-0.000378618,0.000972586,0,0,0
66,0.0183566,-0.000240322,0.000976847,0,0,0
67,0.0183618,-0.000378836,0.000969391,0,0,0
68,0.0183641,-0.000246931,0.000994957,0,0,0
69,0.0183649,-0.000392072,0.00100241,0,0,0
70,0.0183643,-0.00024354,0.000991229,0,0,0
71,0.0183651,-0.000365608,0.000998685,0,0,0
72,0.0183665,-0.00024687,0.000994957,0,0,0
73,0.0183696,-0.000380538,0.0010136,0,0,0
74,0.0183761,-0.000228396,0.00102478,0,0,0
75,0.018387,-0.00039012,0.00100987,0,0,0
76,0.0184093,-0.000254253,0.00101733,0,0,0
77,0.0184534,-0.000361893,0.00101733,0,0,0
78,0.0184935,-0.00026176,0.00102798,0,0,0
79,0.0185094,-0.000380095,0.0010136,0,0,0
80,0.0185106,-0.000265442,0.00102798,0,0,0
81,0.0185101,-0.000390477,0.00102798,0,0,0
82,0.0185128,-0.000264588,0.00102798,0,0,0
83,0.0185207,-0.000364348,0.00104289,0,0,0
84,0.0185323,-0.000264155,0.00104289,0,0,0
85,0.0185562,-0.000401011,0.0010397,0,0,0
86,0.0186046,-0.00025608,0.0010397,0,0,0
87,0.0186692,-0.000380301,0.00105035,0,0,0
88,0.0187397,-0.000236332,0.00104715,0,0,0
89,0.0187592,-0.000409956,0.00105035,0,0,0
90,0.0187588,-0.000265116,0.00104715,0,0,0
91,0.0187602,-0.000369926,0.00104715,0,0,0
92,0.0187606,-0.000231272,0.00106899,0,0,0
93,0.0187621,-0.000381038,0.00106526,0,0,0
94,0.0187668,-0.000233821,0.00106526,0,0,0
95,0.01877,-0.00038827,0.00106899,0,0,0
96,0.0187737,-0.000247608,0.00106899,0,0,0
97,0.0187824,-0.000378409,0.00107272,0,0,0
98,0.0187922,-0.000240603,0.00108018,0,0,0
99,0.0188115,-0.000400556,0.00108337,0,0,0
100,0.0188368,-0.000244896,0.00108763,0,0,0
101,0.0188567,-0.000373317,0.00109083,0,0,0
102,0.0188824,-0.000243288,0.00109509,0,0,0
103,0.0189281,-0.000379845,0.00108337,0,0,0
104,0.0190056,-0.000265703,0.00109509,0,0,0
105,0.0190534,-0.000375391,0.00109083,0,0,0
106,0.0191021,-0.000248696,0.00109829,0,0,0
107,0.0190947,-0.000399251,0.00109829,0,0,0
108,0.0190956,-0.00025598,0.00109829,0,0,0
109,0.0190975,-0.00037123,0.00110574,0,0,0
110,0.0190995,-0.000286492,0.00110255,0,0,0
111,0.0190984,-0.000368247,0.00109829,0,0,0
112,0.0190988,-0.000256952,0.0011132,0,0,0
113,0.0190979,-0.000392862,0.0011132,0,0,0
114,0.0191002,-0.000277021,0.00110574,0,0,0
115,0.0190992,-0.000365511,0.00111693,0,0,0
116,0.0190991,-0.000243104,0.00111693,0,0,0
117,0.0190988,-0.000383984,0.00110574,0,0,0
118,0.0190976,-0.000254885,0.00112439,0,0,0
119,0.0190979,-0.000375851,0.00112066,0,0,0
120,0.0190967,-0.000238498,0.00112066,0,0,0
121,0.0190968,-0.000388685,0.00112066,0,0,0
122,0.0190971,-0.000243468,0.00112066,0,0,0
123,0.0190971,-0.000383028,0.00112066,0,0,0
124,0.0190958,-0.000261638,0.00113184,0,0,0
125,0.0190974,-0.000383331,0.00113184,0,0,0
126,0.0190979,-0.000251131,0.00114303,0,0,0
127,0.0190969,-0.000394628,0.00111693,0,0,0
128,0.0190976,-0.000252773,0.00113557,0,0,0
129,0.0190988,-0.000374351,0.00113184,0,0,0
130,0.0190976,-0.000250888,0.0011393,0,0,0
131,0.0190982,-0.000371838,0.00112439,0,0,0
132,0.0190992,-0.000235882,0.00113557,0,0,0
133,0.0190999,-0.000385116,0.00114676,0,0,0
134,0.0190986,-0.000249062,0.00114676,0,0,0
135,0.0190995,-0.000376337,0.00114676,0,0,0
136,0.019099,-0.000252042,0.00115368,0,0,0
137,0.0190986,-0.000381246,0.0011393,0,0,0
138,0.0190984,-0.00025107,0.00113184,0,0,0
139,0.0190982,-0.000372566,0.00114676,0,0,0
140,0.0190957,-0.00025618,0.00115794,0,0,0
141,0.0190996,-0.000381915,0.00115049,0,0,0
142,0.0190983,-0.000270189,0.00115368,0,0,0
143,0.0190976,-0.000381202,0.0011686,0,0,0
144,0.019097,-0.000262909,0.00114303,0,0,0
145,0.0190966,-0.00037427,0.00114676,0,0,0
146,0.019098,-0.000279257,0.00115368,0,0,0
147,0.0190982,-0.000279985,0.0011654,0,0,0
148,0.0190993,-0.000341543,0.00115794,0,0,0
149,0.0190994,-0.000329845,0.00117286,0,0,0
150,0.0190983,-0.000263644,0.00116114,0,0,0
151,0.0191004,-0.000373925,0.0011686,0,0,0
152,0.019099,-0.000261939,0.0011686,0,0,0
153,0.0190991,-0.000387085,0.00117286,0,0,0
154,0.0190987,-0.000252226,0.0011686,0,0,0
155,0.0190978,-0.000375143,0.00117286,0,0,0
156,0.0190978,-0.000246343,0.00115794,0,0,0
157,0.0191,-0.000378183,0.00117286,0,0,0
158,0.0190998,-0.000249914,0.0011686,0,0,0
159,0.0190976,-0.000357562,0.00118031,0,0,0
160,0.019097,-0.000249953,0.0011686,0,0,0
161,0.0190992,-0.000393348,0.00117605,0,0,0
162,0.0190979,-0.000275684,0.00117605,0,0,0
163,0.0190987,-0.000378343,0.00117605,0,0,0
164,0.019097,-0.000230835,0.00117605,0,0,0
165,0.0190987,-0.000378649,0.00118724,0,0,0
166,0.0190974,-0.000253505,0.00118031,0,0,0
167,0.0190972,-0.000373379,0.00118031,0,0,0
168,0.0190987,-0.000251253,0.00117605,0,0,0
169,0.0190991,-0.000404158,0.00119097,0,0,0
170,0.0190985,-0.000232903,0.00119097,0,0,0
171,0.0190983,-0.000383213,0.00119469,0,0,0
172,0.0190998,-0.000256543,0.00119469,0,0,0
173,0.0190985,-0.000376886,0.00118351,0,0,0
174,0.0190994,-0.000250765,0.00118031,0,0,0
175,0.0190994,-0.000378165,0.00119097,0,0,0
176,0.0190991,-0.000241035,0.00119469,0,0,0
177,0.0190999,-0.000381953,0.00119097,0,0,0
178,0.0190987,-0.000239289,0.00119469,0,0,0
179,0.0190987,-0.00038213,0.00118351,0,0,0
180,0.0190992,-0.000233571,0.00119469,0,0,0
181,0.0190991,-0.000383335,0.00119469,0,0,0
182,0.019099,-0.000216968,0.00119097,0,0,0
183,0.0190985,-0.000364174,0.00119842,0,0,0
184,0.0190983,-0.000259321,0.00119097,0,0,0
185,0.0190991,-0.000365732,0.00119842,0,0,0
186,0.0191,-0.000247785,0.00119097,0,0,0
187,0.0191003,-0.000398417,0.00120215,0,0,0
188,0.0191008,-0.000229253,0.00119842,0,0,0
189,0.0191013,-0.000383412,0.00118724,0,0,0
190,0.0191018,-0.000242023,0.00119842,0,0,0
191,0.0191029,-0.000376157,0.00119842,0,0,0
192,0.0191033,-0.000234404,0.00119842,0,0,0
193,0.0191067,-0.000380673,0.00120588,0,0,0
194,0.0191046,-0.000247905,0.00120588,0,0,0
195,0.0191048,-0.000382967,0.00120215,0,0,0
196,0.0191049,-0.000283571,0.00121334,0,0,0
197,0.0191068,-0.000358895,0.00120215,0,0,0
198,0.019106,-0.000281137,0.00120588,0,0,0
199,0.0191065,-0.000361328,0.00121653,0,0,0
200,0.0191058,-0.000297115,0.00120961,0,0,0
201,0.0191072,-0.000357086,0.00121334,0,0,0
202,0.0191074,-0.000297921,0.00121334,0,0,0
203,0.0191088,-0.000354574,0.00120588,0,0,0
204,0.0191093,-0.000333082,0.00119097,0,0,0
205,0.0191111,-0.000340237,0.00119469,0,0,0
206,0.0191141,-0.000331524,0.00119469,0,0,0
207,0.0191166,-0.000337243,0.00119842,0,0,0
