17,-0.494941,0.967071,-3.19414,-0.0936804,0.144901,0.0964671,0.591087,-3.84785,3.81457,0.0532479,-0.0831998,-0.0532479
18,-0.512204,0.98433,-3.14787,-0.0978306,0.149623,0.0767779,0.611706,-3.91656,3.75959,0.0565759,-0.0865278,-0.0432639
19,-0.512204,0.989883,-3.309,-0.0813844,0.138234,0.103585,0.611706,-3.93947,3.95204,0.0465919,-0.0798718,-0.0599038
20,-0.494908,1.00715,-3.66632,-0.0750327,0.149734,0.0927924,0.591087,-4.00818,4.37817,0.0432639,-0.0865278,-0.0532479
21,-0.517959,0.886529,-3.68304,-0.104223,0.149734,0.104223,0.61858,-3.5272,4.39879,0.0599038,-0.0865278,-0.0599038
22,-0.529718,0.961111,-3.70609,-0.109944,0.149734,0.0750327,0.632326,-3.82495,4.42628,0.0632318,-0.0865278,-0.0432639
23,-0.512204,0.84626,-3.88447,-0.111737,0.143984,0.0750327,0.611706,-3.36687,4.63935,0.0632318,-0.0831998,-0.0432639
24,-0.500663,0.943936,-3.98681,-0.0922556,0.138234,0.0863211,0.59796,-3.75624,4.75619,0.0532479,-0.0798718,-0.0499199
25,-0.517959,0.897814,-4.0806,-0.103745,0.172738,0.0949097,0.61858,-3.573,4.87303,0.0599038,-0.0998397,-0.0532479
26,-0.512204,0.89206,-4.05709,-0.0922556,0.161236,0.0865128,0.611706,-3.5501,4.84554,0.0532479,-0.0931838,-0.0499199
27,-0.518055,0.892004,-3.97668,-0.0855504,0.115669,0.0813844,0.61858,-3.5501,4.74932,0.0465919,-0.0665598,-0.0465919
28,-0.518055,0.868985,-4.05136,-0.0979997,0.155378,0.0978306,0.61858,-3.45849,4.83867,0.0565759,-0.0898558,-0.0565759
29,-0.495443,0.897758,-4.0399,-0.0920759,0.144328,0.078273,0.591087,-3.573,4.82492,0.0532479,-0.0831998,-0.0432639
30,-0.523713,0.938041,-4.0399,-0.0865128,0.144328,0.0823954,0.625453,-3.73333,4.82492,0.0499199,-0.0831998,-0.0465919
31,-0.507234,0.846026,-4.02258,-0.0927924,0.13348,0.100502,0.604833,-3.36687,4.8043,0.0532479,-0.0765438,-0.0565759
32,-0.489694,0.788484,-3.98239,-0.0927924,0.127776,0.0807717,0.584214,-3.13783,4.75619,0.0532479,-0.0732158,-0.0465919
33,-0.518055,0.828703,-4.02832,-0.0920759,0.166987,0.0865128,0.61858,-3.29816,4.81117,0.0532479,-0.0965117,-0.0499199
34,-0.535686,0.863288,-3.98804,-0.0813844,0.167778,0.0920759,0.639199,-3.43558,4.76306,0.0465919,-0.0965117,-0.0532479
35,-0.560105,0.892004,-3.94779,-0.0865128,0.149734,0.0823954,0.666691,-3.5501,4.71495,0.0499199,-0.0865278,-0.0465919
36,-0.524187,0.817194,-3.94777,-0.0978306,0.144328,0.0855504,0.625453,-3.25235,4.71495,0.0565759,-0.0831998,-0.0465919
37,-0.523808,0.84037,-3.90172,-0.0813844,0.143984,0.0927924,0.625453,-3.34397,4.65997,0.0465919,-0.0831998,-0.0532479
38,-0.523808,0.799909,-3.99386,-0.0927924,0.144328,0.0750327,0.625453,-3.18364,4.76994,0.0532479,-0.0831998,-0.0432639
39,-0.541435,0.8115,-3.97078,-0.109944,0.126735,0.0978306,0.646072,-3.22945,4.74244,0.0632318,-0.0732158,-0.0565759
40,-0.495443,0.794155,-3.90749,-0.103745,0.143984,0.0922556,0.591087,-3.16074,4.66684,0.0599038,-0.0831998,-0.0532479
41,-0.523966,0.748139,-3.98814,-0.0692963,0.144901,0.0922556,0.625453,-2.9775,4.76306,0.0399359,-0.0831998,-0.0532479
42,-0.529718,0.742362,-3.97078,-0.0807717,0.149734,0.0756918,0.632326,-2.9546,4.74244,0.0465919,-0.0865278,-0.0432639
43,-0.50645,0.777082,-3.98814,-0.0750327,0.138114,0.0865128,0.604833,-3.09202,4.76306,0.0432639,-0.0798718,-0.0499199
44,-0.519077,0.851721,-3.94826,-0.0748117,0.149623,0.0865128,0.61858,-3.38977,4.71495,0.0432639,-0.0865278,-0.0499199
45,-0.50694,0.782835,-3.94826,-0.0978306,0.132359,0.0837903,0.604833,-3.11493,4.71495,0.0565759,-0.0765438,-0.0465919
46,-0.563994,0.846026,-3.95941,-0.0813844,0.132484,0.078273,0.673564,-3.36687,4.7287,0.0465919,-0.0765438,-0.0432639
47,-0.530218,0.742451,-3.97081,-0.0767779,0.134346,0.0805664,0.632326,-2.9546,4.74244,0.0432639,-0.0765438,-0.0465919
48,-0.530561,0.713611,-3.95937,-0.0635632,0.127126,0.0807717,0.632326,-2.84008,4.7287,0.0366079,-0.0732158,-0.0465919
49,-0.53547,0.742451,-3.95351,-0.0807717,0.127126,0.0979997,0.639199,-2.9546,4.72182,0.0465919,-0.0732158,-0.0565759
50,-0.529561,0.73663,-4.00531,-0.0700095,0.150065,0.0927924,0.632326,-2.9317,4.78368,0.0399359,-0.0865278,-0.0532479
51,-0.529718,0.771157,-3.97668,-0.078273,0.143984,0.0949097,0.632326,-3.06912,4.74932,0.0432639,-0.0831998,-0.0532479
52,-0.518215,0.753893,-3.93625,-0.0521114,0.143869,0.0575474,0.61858,-3.00041,4.7012,0.0299519,-0.0831998,-0.0332799
53,-0.523808,0.742362,-3.99383,-0.0750327,0.138234,0.0750327,0.625453,-2.9546,4.76994,0.0432639,-0.0798718,-0.0432639
54,-0.489694,0.719435,-3.97111,-0.0750327,0.103745,0.0756918,0.584214,-2.86298,4.74244,0.0432639,-0.0599038,-0.0432639
55,-0.483707,0.690593,-3.95366,-0.0756918,0.121396,0.0880306,0.577341,-2.74847,4.72182,0.0432639,-0.0698878,-0.0499199
56,-0.500696,0.719343,-4.00545,-0.0750327,0.121396,0.0805664,0.59796,-2.86298,4.78368,0.0432639,-0.0698878,-0.0465919
57,-0.477782,0.782666,-3.95358,-0.0690569,0.115239,0.0690569,0.570468,-3.11493,4.72182,0.0399359,-0.0665598,-0.0399359
58,-0.50096,0.650693,-3.95926,-0.0690569,0.132859,0.0566776,0.59796,-2.58814,4.7287,0.0399359,-0.0765438,-0.0299519
59,-0.512463,0.719435,-3.96506,-0.078273,0.138593,0.0700095,0.611706,-2.86298,4.73557,0.0432639,-0.0798718,-0.0399359
60,-0.523682,0.730852,-3.99386,-0.0807717,0.109491,0.0700095,0.625453,-2.90879,4.76994,0.0465919,-0.0632318,-0.0399359
61,-0.501489,0.730852,-3.95353,-0.0767779,0.115239,0.078273,0.59796,-2.90879,4.72182,0.0432639,-0.0665598,-0.0432639
62,-0.50694,0.673403,-3.97078,-0.0530561,0.115239,0.0727924,0.604833,-2.67975,4.74244,0.0299519,-0.0665598,-0.0399359
63,-0.489289,0.633675,-3.97668,-0.06434,0.126735,0.0807717,0.584214,-2.51943,4.74932,0.0366079,-0.0732158,-0.0465919
64,-0.494941,0.656268,-3.96512,-0.0656142,0.121396,0.0750327,0.591087,-2.61104,4.73557,0.0366079,-0.0698878,-0.0432639
65,-0.477678,0.644557,-4.01106,-0.0690569,0.0922556,0.0700095,0.570468,-2.56523,4.79056,0.0399359,-0.0532479,-0.0399359
66,-0.518055,0.633257,-3.98249,-0.0530561,0.120987,0.0823954,0.61858,-2.51943,4.75619,0.0299519,-0.0698878,-0.0465919
67,-0.483433,0.638802,-3.9938,-0.0909905,0.126604,0.0767779,0.577341,-2.54233,4.76994,0.0499199,-0.0732158,-0.0432639
68,-0.460955,0.713611,-3.9593,-0.0893376,0.132359,0.0767779,0.549848,-2.84008,4.7287,0.0499199,-0.0765438,-0.0432639
69,-0.500663,0.667575,-3.99975,-0.0748117,0.132859,0.0575474,0.59796,-2.65685,4.77681,0.0432639,-0.0765438,-0.0332799
70,-0.529436,0.713611,-4.02832,-0.0750327,0.126735,0.0837903,0.632326,-2.84008,4.81117,0.0432639,-0.0732158,-0.0465919
71,-0.495209,0.644557,-4.01116,-0.0750327,0.132359,0.06434,0.591087,-2.56523,4.79056,0.0432639,-0.0765438,-0.0366079
72,-0.460523,0.638802,-3.97703,-0.0692963,0.115239,0.0690569,0.549848,-2.54233,4.74932,0.0399359,-0.0665598,-0.0399359
73,-0.501192,0.638802,-4.01106,-0.0748117,0.0979997,0.0863211,0.59796,-2.54233,4.79056,0.0399359,-0.0565759,-0.0499199
74,-0.489187,0.599185,-3.97657,-0.0880306,0.121396,0.0690569,0.584214,-2.382,4.74932,0.0499199,-0.0698878,-0.0399359
75,-0.472205,0.644557,-4.02267,-0.0700095,0.115239,0.0750327,0.563595,-2.56523,4.8043,0.0399359,-0.0665598,-0.0432639
76,-0.483707,0.702102,-4.0572,-0.0474548,0.10934,0.0690569,0.577341,-2.79427,4.84554,0.0266239,-0.0632318,-0.0399359
77,-0.506548,0.604248,-3.98804,-0.0748117,0.122077,0.0700095,0.604833,-2.40491,4.76306,0.0432639,-0.0698878,-0.0399359
78,-0.483946,0.638776,-4.01685,-0.06434,0.126735,0.0748117,0.577341,-2.54233,4.79743,0.0366079,-0.0732158,-0.0399359
79,-0.500696,0.621512,-3.96596,-0.0575474,0.121396,0.06434,0.59796,-2.47362,4.73557,0.0332799,-0.0698878,-0.0366079
80,-0.471924,0.540976,-4.0575,-0.0575474,0.105014,0.0586871,0.563595,-2.15296,4.84554,0.0332799,-0.0599038,-0.0332799
81,-0.483946,0.66755,-4.05134,-0.0700095,0.109491,0.0633022,0.577341,-2.65685,4.83867,0.0399359,-0.0632318,-0.0366079
82,-0.483707,0.529561,-4.02257,-0.0656142,0.126735,0.0463962,0.577341,-2.10716,4.8043,0.0366079,-0.0732158,-0.0266239
83,-0.501192,0.552455,-4.04562,-0.0711822,0.105014,0.0575474,0.59796,-2.19877,4.83179,0.0399359,-0.0599038,-0.0332799
84,-0.471924,0.535686,-3.98239,-0.0463962,0.126604,0.0690569,0.563595,-2.13006,4.75619,0.0266239,-0.0732158,-0.0399359
85,-0.483946,0.610003,-4.02832,-0.0521114,0.10934,0.0922556,0.577341,-2.42781,4.81117,0.0299519,-0.0632318,-0.0532479
86,-0.477678,0.592766,-4.05154,-0.0521114,0.127126,0.0863211,0.570468,-2.3591,4.83867,0.0299519,-0.0732158,-0.0499199
87,-0.471924,0.546731,-4.02257,-0.0700095,0.109944,0.0807717,0.563595,-2.17587,4.8043,0.0399359,-0.0632318,-0.0465919
88,-0.483946,0.552575,-4.0053,-0.06434,0.132484,0.0592487,0.577341,-2.19877,4.78368,0.0366079,-0.0765438,-0.0299519
89,-0.484254,0.604358,-4.00564,-0.0748117,0.0985053,0.0922556,0.577341,-2.40491,4.78368,0.0399359,-0.0565759,-0.0532479
90,-0.454952,0.621619,-3.99956,-0.0673575,0.103745,0.0813844,0.542975,-2.47362,4.77681,0.0366079,-0.0599038,-0.0465919
91,-0.479339,0.639191,-4.02277,-0.0750327,0.126604,0.0586871,0.570468,-2.54233,4.8043,0.0432639,-0.0732158,-0.0332799
92,-0.496545,0.59285,-4.04562,-0.051472,0.115239,0.078273,0.591087,-2.3591,4.83179,0.0266239,-0.0665598,-0.0432639
93,-0.460523,0.604358,-4.03983,-0.0521114,0.10934,0.0823954,0.549848,-2.40491,4.82492,0.0299519,-0.0632318,-0.0465919
94,-0.477782,0.563994,-4.03422,-0.0521114,0.126735,0.0656142,0.570468,-2.24458,4.81805,0.0299519,-0.0732158,-0.0366079
95,-0.449202,0.529436,-4.08018,-0.0635632,0.120987,0.0750327,0.536102,-2.10716,4.87303,0.0366079,-0.0698878,-0.0432639
96,-0.466454,0.552455,-4.0571,-0.0463962,0.0979997,0.06434,0.556722,-2.19877,4.84554,0.0266239,-0.0565759,-0.0366079
97,-0.449202,0.512463,-4.05136,-0.0530561,0.0993423,0.0402832,0.536102,-2.03845,4.83867,0.0299519,-0.0565759,-0.0232959
98,-0.472029,0.477644,-4.04592,-0.0566776,0.104223,0.0635632,0.563595,-1.90102,4.83179,0.0299519,-0.0599038,-0.0366079
99,-0.477782,0.523808,-4.01722,-0.0575474,0.105014,0.0474548,0.570468,-2.08425,4.79743,0.0332799,-0.0599038,-0.0266239
100,-0.449202,0.494941,-4.03418,-0.06434,0.115239,0.0350047,0.536102,-1.96973,4.81805,0.0366079,-0.0665598,-0.0199679
101,-0.471889,0.575503,-4.0514,-0.0517927,0.115669,0.078273,0.563595,-2.29039,4.83867,0.0299519,-0.0665598,-0.0432639
102,-0.460703,0.455207,-4.09163,-0.0530561,0.109491,0.0545943,0.549848,-1.80941,4.88678,0.0299519,-0.0632318,-0.0299519
103,-0.437966,0.524187,-4.0745,-0.0578345,0.115239,0.0463962,0.522356,-2.08425,4.86616,0.0332799,-0.0665598,-0.0266239
104,-0.47245,0.53547,-4.1204,-0.0335556,0.103745,0.0700095,0.563595,-2.13006,4.92114,0.01664,-0.0599038,-0.0399359
105,-0.460703,0.587012,-4.08026,-0.0530561,0.0985053,0.0463962,0.549848,-2.3362,4.87303,0.0299519,-0.0565759,-0.0266239
106,-0.460415,0.495443,-4.05167,-0.0463962,0.110695,0.0750327,0.549848,-1.96973,4.83867,0.0266239,-0.0632318,-0.0432639
107,-0.454952,0.563994,-4.07437,-0.0521114,0.0920759,0.0545943,0.542975,-2.24458,4.86616,0.0299519,-0.0532479,-0.0299519
108,-0.471924,0.546822,-4.13239,-0.0521114,0.115669,0.0474548,0.563595,-2.17587,4.93489,0.0299519,-0.0665598,-0.0266239
109,-0.460415,0.518055,-4.05713,-0.0578345,0.132484,0.0578345,0.549848,-2.06135,4.84554,0.0332799,-0.0765438,-0.0332799
110,-0.479339,0.563994,-4.09182,-0.0711822,0.115239,0.06434,0.570468,-2.24458,4.88678,0.0399359,-0.0665598,-0.0366079
111,-0.489289,0.512463,-4.09163,-0.0578345,0.115239,0.0586871,0.584214,-2.03845,4.88678,0.0332799,-0.0665598,-0.0332799
112,-0.466702,0.506548,-4.07439,-0.0578345,0.115239,0.0600813,0.556722,-2.01554,4.86616,0.0332799,-0.0665598,-0.0332799
113,-0.448907,0.529561,-4.12615,-0.06434,0.115239,0.0727924,0.536102,-2.10716,4.92802,0.0366079,-0.0665598,-0.0399359
114,-0.455934,0.472029,-4.09166,-0.0363962,0.104223,0.0545943,0.542975,-1.87812,4.88678,0.0199679,-0.0599038,-0.0299519
115,-0.460415,0.45477,-4.12617,-0.0517927,0.105014,0.0521114,0.549848,-1.80941,4.92802,0.0299519,-0.0599038,-0.0299519
116,-0.46617,0.489694,-4.12059,-0.0517927,0.0920759,0.0530561,0.556722,-1.94683,4.92114,0.0299519,-0.0532479,-0.0299519
117,-0.45477,0.455534,-4.12615,-0.0517927,0.103745,0.0521114,0.542975,-1.80941,4.92802,0.0299519,-0.0599038,-0.0299519
118,-0.454952,0.44946,-4.11468,-0.0711822,0.126735,0.0750327,0.542975,-1.7865,4.91427,0.0399359,-0.0732158,-0.0432639
119,-0.443451,0.477956,-4.063,-0.0635632,0.115239,0.0592487,0.529229,-1.90102,4.85241,0.0366079,-0.0665598,-0.0299519
120,-0.403202,0.460415,-4.10354,-0.0474548,0.115239,0.0418952,0.481117,-1.83231,4.90052,0.0266239,-0.0665598,-0.0232959
121,-0.437398,0.50694,-4.0806,-0.0309902,0.115239,0.0530561,0.522356,-2.01554,4.87303,0.01664,-0.0665598,-0.0299519
122,-0.449202,0.529561,-4.10323,-0.0460379,0.110695,0.0700095,0.536102,-2.10716,4.90052,0.0266239,-0.0632318,-0.0399359
123,-0.460955,0.449017,-4.09177,-0.06434,0.0922556,0.0491685,0.549848,-1.7865,4.88678,0.0366079,-0.0532479,-0.0266239
124,-0.466276,0.500795,-4.08031,-0.0578345,0.0880306,0.051472,0.556722,-1.99264,4.87303,0.0332799,-0.0499199,-0.0266239
125,-0.449017,0.449017,-4.10317,-0.0600813,0.104223,0.0823954,0.536102,-1.7865,4.90052,0.0332799,-0.0599038,-0.0465919
126,-0.456406,0.472765,-4.11466,-0.0530561,0.0922556,0.0600813,0.542975,-1.87812,4.91427,0.0299519,-0.0532479,-0.0332799
127,-0.483946,0.42589,-4.10313,-0.0474548,0.0880306,0.0578345,0.577341,-1.69489,4.90052,0.0266239,-0.0499199,-0.0332799
128,-0.437398,0.500795,-4.16068,-0.0530561,0.0880306,0.0530561,0.522356,-1.99264,4.96926,0.0299519,-0.0499199,-0.0299519
129,-0.46617,0.455534,-4.13194,-0.0491685,0.109491,0.0566776,0.556722,-1.80941,4.93489,0.0266239,-0.0632318,-0.0299519
130,-0.443115,0.483433,-4.14937,-0.0521114,0.115239,0.0345285,0.529229,-1.92393,4.95551,0.0299519,-0.0665598,-0.0199679
131,-0.443115,0.47315,-4.19578,-0.0363962,0.0979997,0.0700095,0.529229,-1.87812,5.01049,0.0199679,-0.0565759,-0.0399359
132,-0.437398,0.47245,-4.10892,-0.0635632,0.104223,0.0545943,0.522356,-1.87812,4.9074,0.0366079,-0.0599038,-0.0299519
133,-0.471924,0.50645,-4.201,-0.0363962,0.0870851,0.0600813,0.563595,-2.01554,5.01737,0.0199679,-0.0499199,-0.0332799
134,-0.431951,0.391492,-4.14348,-0.0700095,0.0978306,0.0578345,0.515483,-1.55746,4.94864,0.0399359,-0.0565759,-0.0332799
135,-0.460415,0.471889,-4.14352,-0.0521114,0.0979997,0.0530561,0.549848,-1.87812,4.94864,0.0299519,-0.0565759,-0.0299519
136,-0.46617,0.472765,-4.13766,-0.0692963,0.103585,0.0586871,0.556722,-1.87812,4.94176,0.0399359,-0.0599038,-0.0332799
137,-0.420726,0.477644,-4.12041,-0.0345285,0.0979997,0.0463962,0.501737,-1.90102,4.92114,0.0199679,-0.0565759,-0.0266239
138,-0.414501,0.467872,-4.14345,-0.0309902,0.0979997,0.0309902,0.494864,-1.85521,4.94864,0.01664,-0.0565759,-0.01664
139,-0.448907,0.402996,-4.13792,-0.0406922,0.0756918,0.0807717,0.536102,-1.60327,4.94176,0.0232959,-0.0432639,-0.0465919
140,-0.431951,0.385611,-4.14923,-0.0530561,0.0927924,0.0700095,0.515483,-1.53456,4.95551,0.0299519,-0.0532479,-0.0399359
141,-0.444458,0.379987,-4.15502,-0.0474548,0.0880306,0.0592487,0.529229,-1.51166,4.96238,0.0266239,-0.0499199,-0.0299519
142,-0.42589,0.416295,-4.1555,-0.0521114,0.109491,0.0438268,0.50861,-1.64908,4.96238,0.0299519,-0.0632318,-0.0232959
143,-0.443115,0.404841,-4.11468,-0.0692963,0.116382,0.0695348,0.529229,-1.60327,4.91427,0.0399359,-0.0665598,-0.0366079
144,-0.471889,0.391323,-4.13798,-0.0586871,0.103745,0.0438268,0.563595,-1.55746,4.94176,0.0332799,-0.0599038,-0.0232959
145,-0.449017,0.414501,-4.17244,-0.0530561,0.0936804,0.0767779,0.536102,-1.64908,4.983,0.0299519,-0.0532479,-0.0432639
146,-0.466134,0.397244,-4.13792,-0.0460379,0.115095,0.0521114,0.556722,-1.58037,4.94176,0.0266239,-0.0665598,-0.0299519
147,-0.443153,0.438721,-4.14342,-0.0402832,0.0922556,0.0350047,0.529229,-1.74069,4.94864,0.0232959,-0.0532479,-0.0199679
148,-0.460415,0.431644,-4.10921,-0.0600813,0.10934,0.0619805,0.549848,-1.71779,4.9074,0.0332799,-0.0632318,-0.0332799
149,-0.437966,0.402832,-4.1896,-0.0463962,0.103585,0.0463962,0.522356,-1.60327,5.00362,0.0266239,-0.0599038,-0.0266239
150,-0.431606,0.379857,-4.08587,-0.0578345,0.0823954,0.0418952,0.515483,-1.51166,4.87991,0.0332799,-0.0465919,-0.0232959
151,-0.45477,0.425851,-4.13239,-0.0600813,0.0756918,0.0633022,0.542975,-1.69489,4.93489,0.0332799,-0.0432639,-0.0366079
152,-0.414381,0.379857,-4.16669,-0.0633022,0.0823954,0.0418952,0.494864,-1.51166,4.97613,0.0366079,-0.0465919,-0.0232959
153,-0.409599,0.387111,-4.1722,-0.0530561,0.0865128,0.0545943,0.487991,-1.53456,4.983,0.0299519,-0.0499199,-0.0299519
154,-0.425851,0.421513,-4.15499,-0.0406922,0.0985053,0.0474548,0.50861,-1.67198,4.96238,0.0232959,-0.0565759,-0.0266239
155,-0.391365,0.385611,-4.21832,-0.025736,0.115095,0.0345285,0.467371,-1.53456,5.03799,0.013312,-0.0665598,-0.0199679
156,-0.437512,0.362594,-4.13194,-0.0578345,0.0863211,0.0600813,0.522356,-1.44294,4.93489,0.0332799,-0.0499199,-0.0332799
157,-0.444048,0.35698,-4.16658,-0.0402832,0.0979997,0.0474548,0.529229,-1.42004,4.97613,0.0232959,-0.0565759,-0.0266239
158,-0.431759,0.402996,-4.1954,-0.0517927,0.105014,0.0491685,0.515483,-1.60327,5.01049,0.0299519,-0.0599038,-0.0266239
159,-0.426201,0.35698,-4.21829,-0.0521114,0.103585,0.06434,0.50861,-1.42004,5.03799,0.0299519,-0.0599038,-0.0366079
160,-0.379987,0.339579,-4.201,-0.0491685,0.0978306,0.06434,0.453625,-1.35133,5.01737,0.0266239,-0.0565759,-0.0332799
161,-0.414701,0.351464,-4.17795,-0.0345285,0.0927924,0.0592487,0.494864,-1.39714,4.98988,0.0199679,-0.0532479,-0.0299519
162,-0.432985,0.402873,-4.16653,-0.0418952,0.0870851,0.0418952,0.515483,-1.60327,4.97613,0.0232959,-0.0499199,-0.0232959
163,-0.460415,0.379857,-4.2011,-0.025736,0.0635632,0.0309902,0.549848,-1.51166,5.01737,0.013312,-0.0366079,-0.01664
164,-0.431759,0.368349,-4.21823,-0.0463962,0.0920759,0.0545943,0.515483,-1.46585,5.03799,0.0266239,-0.0532479,-0.0299519
165,-0.45477,0.328222,-4.24747,-0.0578345,0.122077,0.0586871,0.542975,-1.30552,5.07235,0.0332799,-0.0698878,-0.0332799
166,-0.431951,0.414342,-4.253,-0.0530561,0.103745,0.051472,0.515483,-1.64908,5.07923,0.0299519,-0.0599038,-0.0266239
167,-0.443265,0.379857,-4.1896,-0.0600813,0.0922556,0.0350047,0.529229,-1.51166,5.00362,0.0332799,-0.0532479,-0.0199679
168,-0.437512,0.374058,-4.22983,-0.0474548,0.0756918,0.0244153,0.522356,-1.48875,5.05173,0.0266239,-0.0432639,-0.00998397
169,-0.391492,0.339579,-4.24125,-0.0491685,0.0865128,0.0406922,0.467371,-1.35133,5.06548,0.0266239,-0.0499199,-0.0232959
170,-0.426007,0.385611,-4.21253,-0.0335556,0.0807717,0.0309902,0.50861,-1.53456,5.03111,0.01664,-0.0465919,-0.01664
171,-0.437398,0.351087,-4.16647,-0.0293435,0.0979997,0.0578345,0.522356,-1.39714,4.97613,0.01664,-0.0565759,-0.0332799
172,-0.431606,0.386254,-4.20121,-0.0345285,0.103585,0.051472,0.515483,-1.53456,5.01737,0.0199679,-0.0599038,-0.0266239
173,-0.414342,0.374058,-4.22988,-0.0406922,0.0813844,0.0418952,0.494864,-1.48875,5.05173,0.0232959,-0.0465919,-0.0232959
174,-0.409599,0.322471,-4.20675,-0.0345285,0.0865128,0.0656142,0.487991,-1.28262,5.02424,0.0199679,-0.0499199,-0.0366079
175,-0.402873,0.345285,-4.21251,-0.0521114,0.0690569,0.0586871,0.481117,-1.37423,5.03111,0.0299519,-0.0399359,-0.0332799
176,-0.409599,0.36296,-4.22975,-0.0460379,0.0870851,0.0418952,0.487991,-1.44294,5.05173,0.0266239,-0.0499199,-0.0232959
177,-0.391492,0.32928,-4.24725,-0.0600813,0.0813844,0.0335556,0.467371,-1.30552,5.07235,0.0332799,-0.0465919,-0.01664
178,-0.420096,0.385611,-4.17796,-0.0237274,0.0985053,0.0545943,0.501737,-1.53456,4.98988,0.013312,-0.0565759,-0.0299519
179,-0.404841,0.379987,-4.21279,-0.0406922,0.115239,0.0181981,0.481117,-1.51166,5.03111,0.0232959,-0.0665598,-0.00998397
180,-0.391703,0.374235,-4.25865,-0.0350047,0.0756918,0.0418952,0.467371,-1.48875,5.0861,0.0199679,-0.0432639,-0.0232959
181,-0.431759,0.380901,-4.21826,-0.0287737,0.06434,0.0474548,0.515483,-1.51166,5.03799,0.01664,-0.0366079,-0.0266239
182,-0.397452,0.402873,-4.20096,-0.0635632,0.0880306,0.0748117,0.474244,-1.60327,5.01737,0.0366079,-0.0499199,-0.0432639
183,-0.409235,0.368483,-4.21832,-0.0545943,0.0805664,0.0578345,0.487991,-1.46585,5.03799,0.0299519,-0.0465919,-0.0332799
184,-0.432564,0.374766,-4.18402,-0.0325537,0.12085,0.0463962,0.515483,-1.48875,4.99675,0.013312,-0.0698878,-0.0266239
185,-0.414381,0.310809,-4.23553,-0.0406922,0.0865128,0.0418952,0.494864,-1.23681,5.05861,0.0232959,-0.0499199,-0.0232959
186,-0.414381,0.31672,-4.22977,-0.0545943,0.0823954,0.0474548,0.494864,-1.25971,5.05173,0.0299519,-0.0465919,-0.0266239
187,-0.408951,0.335556,-4.23551,-0.0406922,0.0893376,0.0463962,0.487991,-1.32842,5.05861,0.0232959,-0.0499199,-0.0266239
188,-0.402873,0.283447,-4.21249,-0.0600813,0.0756918,0.0566776,0.481117,-1.12229,5.03111,0.0332799,-0.0432639,-0.0299519
189,-0.402873,0.357536,-4.27008,-0.0578345,0.0756918,0.0463962,0.481117,-1.42004,5.09984,0.0332799,-0.0432639,-0.0232959
190,-0.416295,0.368304,-4.22417,-0.025736,0.0750327,0.0438268,0.494864,-1.46585,5.04486,0.013312,-0.0432639,-0.0232959
191,-0.397119,0.310809,-4.24131,-0.0463962,0.0920759,0.0474548,0.474244,-1.23681,5.06548,0.0266239,-0.0532479,-0.0266239
192,-0.403489,0.311235,-4.2529,-0.0345285,0.103585,0.0517927,0.481117,-1.23681,5.07923,0.0199679,-0.0599038,-0.0299519
